plant_name,unit_name,plant_unit_name,owner,parent_company,capacity_mw,status,start_year,retired_year,region,country_area,subnational_unit,latitude,longitude,technology,fuel_type,announced_year,construction_start,operating_year,mothballed_year,cancelled_year,wiki_url
,,,Huaneng Anyang Thermal Power Co Ltd [100%],Huaneng Power International Inc [51.0%]; Hongda Investment Co Ltd [49.0%],350.0,cancelled,,,Asia,China,,35.902263,114.41575,,,,,,,,https://www.gem.wiki/Huaneng_Anyang_power_station
,,,Xilingol Thermal Power Co Ltd [100%],China Huaneng Group Co Ltd [74.8%]; Guangdong Hengjian Investment Holding Co Ltd [15.2%]; China Shenhua Energy Co Ltd [10.0%],660.0,operating,,,Asia,China,,43.999848,116.112335,,,,,,,,https://www.gem.wiki/Huaneng_Beifang_Xilnhaote-3_power_station
,,,China Huaneng Group Co Ltd North China Branch [100%],China Huaneng Group Co Ltd [100.0%],75.0,retired,,,Asia,China,,39.886253,116.531779,,,,,,,,https://www.gem.wiki/Huaneng_Beijing_power_station
,,,China Huaneng Group Co Ltd North China Branch [100%],China Huaneng Group Co Ltd [100.0%],165.0,mothballed,,,Asia,China,,39.886253,116.531779,,,,,,,,https://www.gem.wiki/Huaneng_Beijing_power_station
,,,China Huaneng Group Co Ltd North China Branch [100%],China Huaneng Group Co Ltd [100.0%],220.0,mothballed,,,Asia,China,,39.886253,116.531779,,,,,,,,https://www.gem.wiki/Huaneng_Beijing_power_station
,,,Huaneng Beijing Thermal Electricity Co Ltd [100%],Huaneng Power International Inc [41.0%]; Beijing Jingneng Power Co Ltd [34.0%]; China Huaneng Group Hong Kong Ltd [25.0%],220.0,mothballed,,,Asia,China,,39.886253,116.531779,,,,,,,,https://www.gem.wiki/Huaneng_Beijing_power_station
,,,Huaneng Jilin Power Generation Co Ltd Changchun Thermal Power Plant [100%],Huaneng Power International Inc [100.0%],350.0,operating,,,Asia,China,,44.04069,125.22012,,,,,,,,https://www.gem.wiki/Huaneng_Changchun_power_station
,,,Huaneng International Power Co Ltd Changxing Power Plant [100%],Huaneng Power International Inc [100.0%],125.0,retired,,,Asia,China,,30.99274,119.929127,,,,,,,,https://www.gem.wiki/Huaneng_Changxing_power_station
,,,Huaneng International Power Co Ltd Changxing Power Plant [100%],Huaneng Power International Inc [100.0%],135.0,retired,,,Asia,China,,30.99274,119.929127,,,,,,,,https://www.gem.wiki/Huaneng_Changxing_power_station
,,,Huaneng International Power Co Ltd Changxing Power Plant [100%],Huaneng Power International Inc [100.0%],660.0,operating,,,Asia,China,,30.914355,119.96323,,,,,,,,https://www.gem.wiki/Huaneng_Changxing_power_station
,,,Huaneng International Power Co Ltd Dalian Power Plant [100%],Huaneng Power International Inc [100.0%],350.0,operating,,,Asia,China,,39.0141634,121.7244042,,,,,,,,https://www.gem.wiki/Huaneng_Dalian_power_station
,,,Huaneng (Dalian) Thermal Power Co Ltd [100%],Huaneng Power International Inc [100.0%],50.0,operating,,,Asia,China,,38.993019,121.656412,,,,,,,,https://www.gem.wiki/Huaneng_Dalian-2_power_station
,,,Huaneng (Dalian) Thermal Power Co Ltd [100%],Huaneng Power International Inc [100.0%],350.0,operating,,,Asia,China,,38.993019,121.656412,,,,,,,,https://www.gem.wiki/Huaneng_Dalian-2_power_station
,,,Huaneng Daqing Thermal Power Co Ltd [100%],Huaneng Power International Inc [100.0%],350.0,operating,,,Asia,China,,46.705135,124.846635,,,,,,,,https://www.gem.wiki/Huaneng_Daqing_power_station
,,,Huaneng Dezhou Power Plant [100%],Huaneng Power International Inc [100.0%],660.0,permitted,,,Asia,China,,37.449349,116.2415516,,,,,,,,https://www.gem.wiki/Huaneng_Dezhou_power_station
,,,Huaneng Dezhou Power Plant [100%],Huaneng Power International Inc [100.0%],330.0,operating,,,Asia,China,,37.449349,116.2415516,,,,,,,,https://www.gem.wiki/Huaneng_Dezhou_power_station
,,,Huaneng Dezhou Power Plant [100%],Huaneng Power International Inc [100.0%],320.0,operating,,,Asia,China,,37.449349,116.2415516,,,,,,,,https://www.gem.wiki/Huaneng_Dezhou_power_station
,,,Huaneng Dezhou Power Plant [100%],Huaneng Power International Inc [100.0%],700.0,operating,,,Asia,China,,37.449349,116.2415516,,,,,,,,https://www.gem.wiki/Huaneng_Dezhou_power_station
,,,Huaneng Duanzhai Coal Power Co Ltd [100%],China Huaneng Group Co Ltd [51.0%]; Shaanxi Coal and Chemical Industry Co Ltd [20.0%]; Fugu Jingfu Coal Chemical Co Ltd [7.7%]; Fugu Baishengda Coal and Coke Co Ltd [5.7%]; other [4.1%]; Shaanxi Haotian Group Coal Power Metallurgical and Chemical Co Ltd [2.0%]; Fugu Wanxin Coal Electrification Co Ltd [1.9%]; Fugu Zhonghui Group Co Ltd [1.9%]; Fugu Quanxing Coal Electricity Magnesium Industry Co Ltd [1.7%]; Fugu County Jin Wantong Magnesium Industry Co Ltd [1.3%]; Fugu Hengda Industry and Trade Co Ltd [0.9%]; Fugu Fuxing Industry and Trade Co Ltd [0.5%]; Fugu Tianyuan Magnesium Industry Co Ltd [0.3%]; Fugu County Yide Magnesium Alloy [0.2%]; Fugu Jujinbang Magnesium Industry Co Ltd [0.2%]; Fugu Magnesium Industry (GROUP) Co Ltd [0.2%]; Fugu Tongyuan Trading Co Ltd [0.2%]; Shaanxi Tianyu Mineral Industry Group [0.2%]; Yulin Wanyuan Magnesium Industry [0.2%],1000.0,shelved,,,Asia,China,,39.29704,111.2301,,,,,,,,https://www.gem.wiki/Huaneng_Duanzhai_power_station
,,,Huaneng Xinjiang Energy Develop Co Ltd [100%],China Huaneng Group Co Ltd [75.0%]; Shanghua Investment Co Ltd [25.0%],350.0,cancelled,,,Asia,China,,47.215641,87.7064,,,,,,,,https://www.gem.wiki/Huaneng_Fuhai_power_station
,,,Huaneng Xinjiang Energy Develop Co Ltd [100%],China Huaneng Group Co Ltd [75.0%]; Shanghua Investment Co Ltd [25.0%],350.0,cancelled,,,Asia,China,,44.133333,87.933333,,,,,,,,https://www.gem.wiki/Huaneng_Fukang_Industrial_Park_power_station
,,,Huaneng (Fujian) Energy Development Co Ltd [100%],Huaneng Power International Inc [100.0%],660.0,operating,,,Asia,China,,25.99083,119.4816,,,,,,,,https://www.gem.wiki/Huaneng_Fuzhou_power_station
,,,Huaneng (Fujian) Energy Development Co Ltd [100%],Huaneng Power International Inc [100.0%],350.0,operating,,,Asia,China,,25.99083,119.4816,,,,,,,,https://www.gem.wiki/Huaneng_Fuzhou_power_station
,,,Huaneng (Fujian) Energy Development Co Ltd [100%],Huaneng Power International Inc [100.0%],700.0,shelved,,,Asia,China,,25.99083,119.4816,,,,,,,,https://www.gem.wiki/Huaneng_Fuzhou_power_station
,,,Huaneng (Fujian) Energy Development Co Ltd [100%],Huaneng Power International Inc [100.0%],350.0,mothballed,,,Asia,China,,25.99083,119.4816,,,,,,,,https://www.gem.wiki/Huaneng_Fuzhou_power_station
,,,Huaneng (Fujian Zhangzhou) Energy Co Ltd [100%],Huaneng Power International Inc [50.0%]; Zhangzhou Jiulongjiang Group Co Ltd [23.4%]; Zhangzhou Gulei Port Construction Development Group Co Ltd [15.6%]; Xingrui Zhuoxin Equity Investment Partnership (Limited Partnership) of Fuzhou Economic and Technological Development Zone [11.0%],50.0,shelved,,,Asia,China,,23.869094,117.611113,,,,,,,,https://www.gem.wiki/Huaneng_Gulei_power_station
,,,Huaneng (Fujian Zhangzhou) Energy Co Ltd [100%],Huaneng Power International Inc [50.0%]; Zhangzhou Jiulongjiang Group Co Ltd [23.4%]; Zhangzhou Gulei Port Construction Development Group Co Ltd [15.6%]; Xingrui Zhuoxin Equity Investment Partnership (Limited Partnership) of Fuzhou Economic and Technological Development Zone [11.0%],50.0,operating,,,Asia,China,,23.876001,117.6114297,,,,,,,,https://www.gem.wiki/Huaneng_Gulei_power_station
,,,Huaneng (Fujian Zhangzhou) Energy Co Ltd [100%],Huaneng Power International Inc [50.0%]; Zhangzhou Jiulongjiang Group Co Ltd [23.4%]; Zhangzhou Gulei Port Construction Development Group Co Ltd [15.6%]; Xingrui Zhuoxin Equity Investment Partnership (Limited Partnership) of Fuzhou Economic and Technological Development Zone [11.0%],50.0,operating,,,Asia,China,,23.869094,117.611113,,,,,,,,https://www.gem.wiki/Huaneng_Gulei_power_station
,,,Huaneng (Fujian Zhangzhou) Energy Co Ltd [100%],Huaneng Power International Inc [50.0%]; Zhangzhou Jiulongjiang Group Co Ltd [23.4%]; Zhangzhou Gulei Port Construction Development Group Co Ltd [15.6%]; Xingrui Zhuoxin Equity Investment Partnership (Limited Partnership) of Fuzhou Economic and Technological Development Zone [11.0%],660.0,pre-permit,,,Asia,China,,23.8319,117.607809,,,,,,,,https://www.gem.wiki/Huaneng_Gulei_power_station
,,,Huaneng Hainan Power Generation Co Ltd Haikou Power Plant [100%],Huaneng Power International Inc [91.8%]; other [8.2%],138.0,retired,,,Asia,China,,19.9600112,110.0319297,,,,,,,,https://www.gem.wiki/Huaneng_Haikou_power_station
,,,Huaneng Hainan Power Generation Co Ltd Haikou Power Plant [100%],Huaneng Power International Inc [91.8%]; other [8.2%],50.0,retired,,,Asia,China,,19.9600112,110.0319297,,,,,,,,https://www.gem.wiki/Huaneng_Haikou_power_station
,,,Huaneng Hainan Power Generation Co Ltd Haikou Power Plant [100%],Huaneng Power International Inc [91.8%]; other [8.2%],330.0,operating,,,Asia,China,,19.9600112,110.0319297,,,,,,,,https://www.gem.wiki/Huaneng_Haikou_power_station
,,,Huaneng Hainan Power Generation Co Ltd Haikou Power Plant [100%],Huaneng Power International Inc [91.8%]; other [8.2%],660.0,cancelled,,,Asia,China,,19.9600112,110.0319297,,,,,,,,https://www.gem.wiki/Huaneng_Haikou_power_station
,,,Huaneng Xinjiang Energy Develop Co Ltd [100%],China Huaneng Group Co Ltd [75.0%]; Shanghua Investment Co Ltd [25.0%],660.0,cancelled,,,Asia,China,,42.8932375,93.4409454,,,,,,,,https://www.gem.wiki/Huaneng_Hami_Heavy_Industrial_Park_power_station
,,,Huaneng Xinjiang Energy Develop Co Ltd [100%],China Huaneng Group Co Ltd [75.0%]; Shanghua Investment Co Ltd [25.0%],1000.0,cancelled,,,Asia,China,,43.176336,92.473023,,,,,,,,https://www.gem.wiki/Huaneng_Hami_Sha'erhu_power_station
,,,Xing'an Thermal Power Co Ltd [100%],China Huaneng Group Co Ltd [74.1%]; Guangdong Hengjian Investment Holding Co Ltd [15.0%]; China Shenhua Energy Co Ltd [9.9%]; other [1.0%],50.0,operating,,,Asia,China,,46.051072,122.061137,,,,,,,,https://www.gem.wiki/Huaneng_Hinggan-1_power_station
,,,Xing'an Thermal Power Co Ltd [100%],China Huaneng Group Co Ltd [74.1%]; Guangdong Hengjian Investment Holding Co Ltd [15.0%]; China Shenhua Energy Co Ltd [9.9%]; other [1.0%],50.0,operating,,,Asia,China,,46.074593,122.052799,,,,,,,,https://www.gem.wiki/Huaneng_Hinggan-2_power_station
,,,Huaneng Power International Inc [100%],Huaneng Power International Inc [100.0%],600.0,cancelled,,,Asia,China,,32.628,117.003,,,,,,,,https://www.gem.wiki/Huaneng_Huainan_power_station
,,,Huaneng Huaiyin No.2 Power Generation Co Ltd [100%],Huaneng Power International Inc [63.6%]; Jiangsu Guoxin Investment Group Ltd [26.4%]; Jiangsu Electric Power Development Co Ltd [7.8%]; Jiangsu Electric Power Industry [0.9%]; other [0.7%]; Xuzhou Huasu Power Industry [0.6%],330.0,operating,,,Asia,China,,33.596216,118.962806,,,,,,,,https://www.gem.wiki/Huaneng_Huaiyin_power_station
,,,Huaneng Huaiyin Power Generation Co Ltd [100%],Huaneng Power International Inc [100.0%],220.0,retired,,,Asia,China,,33.596216,118.962806,,,,,,,,https://www.gem.wiki/Huaneng_Huaiyin_power_station
,,,Huaneng Jinan Huangtai Power Generation Co Ltd [100%],Huaneng Power International Inc [72.0%]; China Huaneng Group Co Ltd [18.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [5.9%]; China Cinda Asset Management Co Ltd [3.5%]; Yangquan Coal Industry (Group) LLC [0.6%]; Shanxi Coking Coal Group Co Ltd [0.1%],50.0,retired,,,Asia,China,,36.70776,117.08796,,,,,,,,https://www.gem.wiki/Huaneng_Huangtai_power_station
,,,Huaneng Jinan Huangtai Power Generation Co Ltd [100%],Huaneng Power International Inc [72.0%]; China Huaneng Group Co Ltd [18.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [5.9%]; China Cinda Asset Management Co Ltd [3.5%]; Yangquan Coal Industry (Group) LLC [0.6%]; Shanxi Coking Coal Group Co Ltd [0.1%],100.0,retired,,,Asia,China,,36.70776,117.08796,,,,,,,,https://www.gem.wiki/Huaneng_Huangtai_power_station
,,,Huaneng Xinjiang Energy Develop Co Ltd [100%],China Huaneng Group Co Ltd [75.0%]; Shanghua Investment Co Ltd [25.0%],350.0,cancelled,,,Asia,China,,44.179517,80.719834,,,,,,,,https://www.gem.wiki/Huaneng_Ili_Qingshui_River_power_station
,,,Huaneng Jiaxiang Power Generation Co Ltd [100%],Huaneng Power International Inc [40.0%]; Shandong Ruyi International Fashion Industry Investment Holding Co Ltd [39.7%]; China Huaneng Group Co Ltd [10.0%]; ITOCHU Corp [5.9%]; Australia Maid International Trade [3.3%]; other [1.1%],680.0,cancelled,,,Asia,China,,35.385028,116.44318,,,,,,,,https://www.gem.wiki/Huaneng_Jiaxiang_power_station
,,,Huaneng Jiaxiang Power Generation Co Ltd [100%],Huaneng Power International Inc [40.0%]; Shandong Ruyi International Fashion Industry Investment Holding Co Ltd [39.7%]; China Huaneng Group Co Ltd [10.0%]; ITOCHU Corp [5.9%]; Australia Maid International Trade [3.3%]; other [1.1%],330.0,operating,,,Asia,China,,35.385028,116.44318,,,,,,,,https://www.gem.wiki/Huaneng_Jiaxiang_power_station
,,,Huaneng Jilin Power Generation Co Ltd [100%],Huaneng Power International Inc [100.0%],80.0,cancelled,,,Asia,China,,45.1247,124.7972,,,,,,,,https://www.gem.wiki/Huaneng_Jilin_Songyuan_power_station
,,,Huaneng Jingmen Thermal Power Co Ltd [100%],Huaneng Power International Inc [100.0%],350.0,operating,,,Asia,China,,31.057606,112.248498,,,,,,,,https://www.gem.wiki/Huaneng_Jingmen_power_station
,,,Huaneng Jining High Tech Zone Thermal Power Co Ltd [100%],Huaneng Power International Inc [40.0%]; Shandong Ruyi International Fashion Industry Investment Holding Co Ltd [39.7%]; China Huaneng Group Co Ltd [10.0%]; ITOCHU Corp [5.9%]; Australia Maid International Trade [3.3%]; other [1.1%],30.0,retired,,,Asia,China,,35.46868,116.705652,,,,,,,,https://www.gem.wiki/Huaneng_Jining_Gaoxin_cogen_power_station
,,,Jining Huayuan Thermal Power Co Ltd [100%],Jining Water Supply Group General Co [50.0%]; Huaneng Power International Inc [40.0%]; China Huaneng Group Co Ltd [10.0%],350.0,operating,,,Asia,China,,35.46868,116.705652,,,,,,,,https://www.gem.wiki/Huaneng_Jining_Gaoxin_cogen_power_station
,,,Huaneng International Power Co Ltd Jining Power Plant [100%],Huaneng Power International Inc [100.0%],135.0,retired,,,Asia,China,,35.397076,116.554049,,,,,,,,https://www.gem.wiki/Huaneng_Jining_power_station
,,,Huaneng International Power Co Ltd Jining Power Plant [100%],Huaneng Power International Inc [100.0%],110.0,retired,,,Asia,China,,35.397076,116.554049,,,,,,,,https://www.gem.wiki/Huaneng_Jining_power_station
,,,Huaneng International Power Co Ltd Jining Power Plant [100%],Huaneng Power International Inc [100.0%],50.0,retired,,,Asia,China,,35.397076,116.554049,,,,,,,,https://www.gem.wiki/Huaneng_Jining_power_station
,,,Huaneng International Power Co Ltd Jining Power Plant [100%],Huaneng Power International Inc [100.0%],350.0,mothballed,,,Asia,China,,35.397076,116.554049,,,,,,,,https://www.gem.wiki/Huaneng_Jining_power_station
,,,Huaneng International Power Co Ltd Jining Power Plant [100%],Huaneng Power International Inc [100.0%],660.0,shelved,,,Asia,China,,35.178027,116.377836,,,,,,,,https://www.gem.wiki/Huaneng_Jining_power_station_relocation_project
,,,Huaneng Laiwu Power Generation Co Ltd [100%],Huaneng Power International Inc [74.3%]; China Huaneng Group Co Ltd [18.6%]; Qilu Finance Investment Group Co Ltd [7.1%],1030.0,operating,,,Asia,China,,36.1342702,117.6849675,,,,,,,,https://www.gem.wiki/Huaneng_Laiwu_power_station
,,,Huaneng Laiwu Power Generation Co Ltd [100%],Huaneng Power International Inc [74.3%]; China Huaneng Group Co Ltd [18.6%]; Qilu Finance Investment Group Co Ltd [7.1%],135.0,retired,,,Asia,China,,36.1342702,117.6849675,,,,,,,,https://www.gem.wiki/Huaneng_Laiwu_power_station
,,,Huaneng Laiwu Power Generation Co Ltd [100%],Huaneng Power International Inc [74.3%]; China Huaneng Group Co Ltd [18.6%]; Qilu Finance Investment Group Co Ltd [7.1%],330.0,operating,,,Asia,China,,36.1342702,117.6849675,,,,,,,,https://www.gem.wiki/Huaneng_Laiwu_power_station
,,,Huaneng Xindian Power Generation Co Ltd [100%],Huaneng Power International Inc [95.0%]; Zibo Linzi Jiuhe Finance Holding Co Ltd [5.0%],330.0,operating,,,Asia,China,,36.1342702,117.6849675,,,,,,,,https://www.gem.wiki/Huaneng_Laiwu_power_station
,,,Shandong Liaocheng Luneng Thermoelectricity Co Ltd [100%],Huaneng Power International Inc [60.0%]; Changrun Investment Holding Group Co Ltd [22.5%]; China Huaneng Group Co Ltd [15.0%]; Shandong Caixin Asset Operation Co Ltd [2.5%],55.0,retired,,,Asia,China,,36.4684815,115.9117469,,,,,,,,https://www.gem.wiki/Huaneng_Liaocheng_power_station
,,,Shandong Liaocheng Luneng Thermoelectricity Co Ltd [100%],Huaneng Power International Inc [60.0%]; Changrun Investment Holding Group Co Ltd [22.5%]; China Huaneng Group Co Ltd [15.0%]; Shandong Caixin Asset Operation Co Ltd [2.5%],115.0,retired,,,Asia,China,,36.4684815,115.9117469,,,,,,,,https://www.gem.wiki/Huaneng_Liaocheng_power_station
,,,Shandong Liaocheng Luneng Thermoelectricity Co Ltd [100%],Huaneng Power International Inc [60.0%]; Changrun Investment Holding Group Co Ltd [22.5%]; China Huaneng Group Co Ltd [15.0%]; Shandong Caixin Asset Operation Co Ltd [2.5%],140.0,operating,,,Asia,China,,36.4684815,115.9117469,,,,,,,,https://www.gem.wiki/Huaneng_Liaocheng_power_station
,,,Shandong Liaocheng Luneng Thermoelectricity Co Ltd [100%],Huaneng Power International Inc [60.0%]; Changrun Investment Holding Group Co Ltd [22.5%]; China Huaneng Group Co Ltd [15.0%]; Shandong Caixin Asset Operation Co Ltd [2.5%],330.0,operating,,,Asia,China,,36.4684815,115.9117469,,,,,,,,https://www.gem.wiki/Huaneng_Liaocheng_power_station
,,,Northern United Power Co Ltd Linhe Thermal Power Plant [100%],China Huaneng Group Co Ltd [74.8%]; Guangdong Hengjian Investment Holding Co Ltd [15.2%]; China Shenhua Energy Co Ltd [10.0%],300.0,cancelled,,,Asia,China,,40.782222,107.491111,,,,,,,,https://www.gem.wiki/Huaneng_Linhe_power_station
,,,Northern United Power Co Ltd Linhe Thermal Power Plant [100%],China Huaneng Group Co Ltd [74.8%]; Guangdong Hengjian Investment Holding Co Ltd [15.2%]; China Shenhua Energy Co Ltd [10.0%],300.0,operating,,,Asia,China,,40.782222,107.491111,,,,,,,,https://www.gem.wiki/Huaneng_Linhe_power_station
,,,Huadian Luntai Thermal Power Co Ltd [100%],China Huadian Group Corp [100.0%],350.0,operating,,,Asia,China,,41.821533,84.003586,,,,,,,,https://www.gem.wiki/Huaneng_Luntai_power_station
,,,Luoyang Yangguang Thermoelectricity Co Ltd [100%],Huaneng Power International Inc [80.0%]; Luoyang Guohong Investment Holding Group Co Ltd [20.0%],135.0,retired,,,Asia,China,,34.5825272,112.4003626,,,,,,,,https://www.gem.wiki/Huaneng_Luoyang_power_station
,,,Huaneng Luoyang Thermal Power Co Ltd [100%],Huaneng Power International Inc [80.0%]; Luoyang Guohong Investment Holding Group Co Ltd [20.0%],350.0,operating,,,Asia,China,,34.5825272,112.4003626,,,,,,,,https://www.gem.wiki/Huaneng_Luoyang_power_station
,,,Huaneng Luoyuan Power Generation Co Ltd [100%],Huaneng Power International Inc [100.0%],660.0,cancelled,,,Asia,China,,26.411436,119.764294,,,,,,,,https://www.gem.wiki/Huaneng_Luoyuan_power_station
,,,Huaneng Luoyuan Power Generation Co Ltd [100%],Huaneng Power International Inc [100.0%],660.0,operating,,,Asia,China,,26.411436,119.764294,,,,,,,,https://www.gem.wiki/Huaneng_Luoyuan_power_station
,,,Inner Mongolia North Mengxi Power Generation Co Ltd [100%],China Huaneng Group Co Ltd [38.1%]; Inner Mongolia Junzheng Energy & Chemical Group Co Ltd [24.5%]; Ordos Taiheng Investment Co Ltd [17.2%]; Guangdong Hengjian Investment Holding Co Ltd [7.8%]; Erdos Anter Investment Co Ltd [7.4%]; China Shenhua Energy Co Ltd [5.1%],300.0,operating,,,Asia,China,,39.892542,106.766203,,,,,,,,https://www.gem.wiki/Huaneng_Mengxi_power_station
,,,Huaneng Mianchi Thermal Power Co Ltd [100%],Huaneng Power International Inc [60.0%]; Yima Coal Industry Group Co Ltd [16.3%]; Sanmenxia Investment Group Co Ltd [12.6%]; China Cinda Asset Management Co Ltd [5.8%]; Mianchi Huimeng Investment Co Ltd [2.4%]; China Huarong Asset Management Co Ltd [2.0%]; other [1.0%],350.0,operating,,,Asia,China,,34.7600363,111.808033,,,,,,,,https://www.gem.wiki/Huaneng_Mianchi_power_station
,,,China Huaneng Group Co Ltd [100%],China Huaneng Group Co Ltd [100.0%],1000.0,cancelled,,,Asia,China,,30.8,106.083333,,,,,,,,https://www.gem.wiki/Huaneng_Nanchong_power_station
